project_url,sha,module,victim,type,status,PR_link,notes,polluter,polluter_file,victim_file
https://github.com/Thomas-S-B/visualee,88732d9dbe5031dad9c9f85a4c4b35e5f1551f95,.,de.strullerbaumann.visualee.source.boundary.JavaSourceContainerTest.testGetJavaSourceByName,OD,Opened,https://github.com/Thomas-S-B/visualee/pull/8,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/100,de.strullerbaumann.visualee.filter.entity.SourcecodeFilterTest.testIsOkIncludeTrue,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/filter/entity/SourcecodeFilterTest.java,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/source/boundary/JavaSourceContainerTest.java
https://github.com/Thomas-S-B/visualee,88732d9dbe5031dad9c9f85a4c4b35e5f1551f95,.,de.strullerbaumann.visualee.ui.graph.boundary.GraphCreatorTest.testBuildJSONLinks,OD,Opened,https://github.com/Thomas-S-B/visualee/pull/8,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/100,de.strullerbaumann.visualee.filter.entity.SourcecodeFilterTest.testIsOkIncludeTrue,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/filter/entity/SourcecodeFilterTest.java,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/ui/graph/boundary/GraphCreatorTest.java
https://github.com/Thomas-S-B/visualee,88732d9dbe5031dad9c9f85a4c4b35e5f1551f95,.,de.strullerbaumann.visualee.ui.graph.boundary.GraphCreatorTest.testBuildJSONNode,OD,Opened,https://github.com/Thomas-S-B/visualee/pull/8,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/100,de.strullerbaumann.visualee.filter.entity.SourcecodeFilterTest.testIsOkIncludeTrue,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/filter/entity/SourcecodeFilterTest.java,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/ui/graph/boundary/GraphCreatorTest.java
https://github.com/Thomas-S-B/visualee,88732d9dbe5031dad9c9f85a4c4b35e5f1551f95,.,de.strullerbaumann.visualee.ui.graph.boundary.GraphCreatorTest.testBuildJSONNodes,OD,Opened,https://github.com/Thomas-S-B/visualee/pull/8,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/100,de.strullerbaumann.visualee.filter.entity.SourcecodeFilterTest.testIsOkIncludeTrue,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/filter/entity/SourcecodeFilterTest.java,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/ui/graph/boundary/GraphCreatorTest.java
https://github.com/Thomas-S-B/visualee,88732d9dbe5031dad9c9f85a4c4b35e5f1551f95,.,de.strullerbaumann.visualee.ui.graph.control.DescriptionTest.testGenerateDescription,OD,Opened,https://github.com/Thomas-S-B/visualee/pull/8,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/100,de.strullerbaumann.visualee.filter.entity.SourcecodeFilterTest.testIsOkIncludeTrue,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/filter/entity/SourcecodeFilterTest.java,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/ui/graph/control/DescriptionTest.java
https://github.com/Thomas-S-B/visualee,88732d9dbe5031dad9c9f85a4c4b35e5f1551f95,.,de.strullerbaumann.visualee.ui.graph.control.DescriptionTest.testGenerateDescription2,OD,Opened,https://github.com/Thomas-S-B/visualee/pull/8,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/100,de.strullerbaumann.visualee.filter.entity.SourcecodeFilterTest.testIsOkIncludeTrue,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/filter/entity/SourcecodeFilterTest.java,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/ui/graph/control/DescriptionTest.java
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.InitialContextFactoryTestCase.testJavaContext,OD-Vic,Accepted,https://github.com/wildfly/wildfly/pull/11833,,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/WritableServiceBasedNamingStoreTestCase.java,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/InitialContextFactoryTestCase.java
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testBind,OD-Vic,Accepted,https://github.com/wildfly/wildfly/pull/11833,,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/WritableServiceBasedNamingStoreTestCase.java,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/NamingContextTestCase.java
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testList,OD-Vic,Accepted,https://github.com/wildfly/wildfly/pull/11833,,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/WritableServiceBasedNamingStoreTestCase.java,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/NamingContextTestCase.java
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testListBindings,OD-Vic,Accepted,https://github.com/wildfly/wildfly/pull/11833,,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/WritableServiceBasedNamingStoreTestCase.java,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/NamingContextTestCase.java
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testListBindingsNameNotFound,OD-Vic,Accepted,https://github.com/wildfly/wildfly/pull/11833,,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/WritableServiceBasedNamingStoreTestCase.java,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/NamingContextTestCase.java
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testListBindingsWithContinuation,OD-Vic,Accepted,https://github.com/wildfly/wildfly/pull/11833,,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/WritableServiceBasedNamingStoreTestCase.java,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/NamingContextTestCase.java
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testLookup,OD-Vic,Accepted,https://github.com/wildfly/wildfly/pull/11833,,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/WritableServiceBasedNamingStoreTestCase.java,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/NamingContextTestCase.java
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testLookupContextLink,OD-Vic,Accepted,https://github.com/wildfly/wildfly/pull/11833,,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/WritableServiceBasedNamingStoreTestCase.java,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/NamingContextTestCase.java
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testLookupWitResolveResult,OD-Vic,Accepted,https://github.com/wildfly/wildfly/pull/11833,,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/WritableServiceBasedNamingStoreTestCase.java,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/NamingContextTestCase.java
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testRebind,OD-Vic,Accepted,https://github.com/wildfly/wildfly/pull/11833,,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/WritableServiceBasedNamingStoreTestCase.java,od_cl_projects/b19048b72669fc0e96665b1b125dc1fda21f5993/wildfly/naming/src/test/java/org/jboss/as/naming/NamingContextTestCase.java
