https://github.com/openpojo/openpojo,openpojo,9badbcc4593e797accfed5e51bec9f2b843f0f67,.,com.openpojo.log.JavaLoggerTest.testToString,com.openpojo.issues.issue112.IssueTest.shouldNotFail,OD;UD,Accepted,https://github.com/OpenPojo/openpojo/pull/135,,od_cl_projects/9badbcc4593e797accfed5e51bec9f2b843f0f67/openpojo/src/test/java/com/openpojo/log/JavaLoggerTest.java,od_cl_projects/9badbcc4593e797accfed5e51bec9f2b843f0f67/openpojo/src/test/java/com/openpojo/issues/issue112/IssueTest.java,,,"['0:', RateLimitError(message='You exceeded your current quota, please check your plan and billing details.', http_status=429, request_id=None)]"
https://github.com/openpojo/openpojo,openpojo,9badbcc4593e797accfed5e51bec9f2b843f0f67,.,com.openpojo.log.JavaLoggerTest.testToString,com.openpojo.validation.test.impl.SerializableTesterTest.shouldSkipOverNonSerializableClass,OD-Vic,Opened,https://github.com/OpenPojo/openpojo/pull/136,,od_cl_projects/9badbcc4593e797accfed5e51bec9f2b843f0f67/openpojo/src/test/java/com/openpojo/log/JavaLoggerTest.java,od_cl_projects/9badbcc4593e797accfed5e51bec9f2b843f0f67/openpojo/src/test/java/com/openpojo/validation/test/impl/SerializableTesterTest.java,,,"['0:', RateLimitError(message='You exceeded your current quota, please check your plan and billing details.', http_status=429, request_id=None)]"
https://github.com/openpojo/openpojo,openpojo,9badbcc4593e797accfed5e51bec9f2b843f0f67,.,com.openpojo.log.JavaLoggerTest.testToString,com.openpojo.validation.utils.ValidationHelperTest.shouldReportMissingASMProperly,OD-Vic,Opened,https://github.com/OpenPojo/openpojo/pull/136,,od_cl_projects/9badbcc4593e797accfed5e51bec9f2b843f0f67/openpojo/src/test/java/com/openpojo/log/JavaLoggerTest.java,od_cl_projects/9badbcc4593e797accfed5e51bec9f2b843f0f67/openpojo/src/test/java/com/openpojo/validation/utils/ValidationHelperTest.java,,,"['0:', RateLimitError(message='You exceeded your current quota, please check your plan and billing details.', http_status=429, request_id=None)]"
https://github.com/spring-projects/spring-boot,spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot,org.springframework.boot.context.logging.LoggingApplicationListenerTests.closingContextCleansUpLoggingSystem,org.springframework.boot.logging.log4j2.Log4J2LoggingSystemTests.loggingThatUsesJulIsCaptured,OD-Vic,,,,od_cl_projects/daa3d457b71896a758995c264977bdd1414ee4d4/spring-boot/spring-boot-project/spring-boot/src/test/java/org/springframework/boot/context/logging/LoggingApplicationListenerTests.java,od_cl_projects/daa3d457b71896a758995c264977bdd1414ee4d4/spring-boot/spring-boot-project/spring-boot/src/test/java/org/springframework/boot/logging/log4j2/Log4J2LoggingSystemTests.java,,,"['0:', RateLimitError(message='You exceeded your current quota, please check your plan and billing details.', http_status=429, request_id=None)]"
https://github.com/spring-projects/spring-boot,spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot,org.springframework.boot.context.logging.LoggingApplicationListenerTests.closingContextCleansUpLoggingSystem,org.springframework.boot.logging.logback.LogbackLoggingSystemTests.loggingLevelIsPropagatedToJul,OD-Vic,,,,od_cl_projects/daa3d457b71896a758995c264977bdd1414ee4d4/spring-boot/spring-boot-project/spring-boot/src/test/java/org/springframework/boot/context/logging/LoggingApplicationListenerTests.java,od_cl_projects/daa3d457b71896a758995c264977bdd1414ee4d4/spring-boot/spring-boot-project/spring-boot/src/test/java/org/springframework/boot/logging/logback/LogbackLoggingSystemTests.java,,,"['0:', RateLimitError(message='You exceeded your current quota, please check your plan and billing details.', http_status=429, request_id=None)]"
https://github.com/spring-projects/spring-boot,spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot,org.springframework.boot.context.logging.LoggingApplicationListenerTests.closingContextCleansUpLoggingSystem,org.springframework.boot.logging.logback.LogbackLoggingSystemTests.loggingThatUsesJulIsCaptured,OD-Vic,,,,od_cl_projects/daa3d457b71896a758995c264977bdd1414ee4d4/spring-boot/spring-boot-project/spring-boot/src/test/java/org/springframework/boot/context/logging/LoggingApplicationListenerTests.java,od_cl_projects/daa3d457b71896a758995c264977bdd1414ee4d4/spring-boot/spring-boot-project/spring-boot/src/test/java/org/springframework/boot/logging/logback/LogbackLoggingSystemTests.java,,,"['0:', RateLimitError(message='You exceeded your current quota, please check your plan and billing details.', http_status=429, request_id=None)]"
https://github.com/spring-projects/spring-data-envers,spring-data-envers,5637994be37747e82b2d6d5b34555e2bee791fe6,.,org.springframework.data.envers.repository.support.RepositoryIntegrationTests.testLifeCycle,org.springframework.data.envers.repository.support.QueryDslRepositoryIntegrationTests.testWithQueryDsl,OD-Vic,DeveloperFixed,,https://github.com/spring-projects/spring-data-envers/commit/7a1eba19d83d57ca8a48cb6fe530681887bb6327,od_cl_projects/5637994be37747e82b2d6d5b34555e2bee791fe6/spring-data-envers/src/test/java/org/springframework/data/envers/repository/support/RepositoryIntegrationTests.java,od_cl_projects/5637994be37747e82b2d6d5b34555e2bee791fe6/spring-data-envers/src/test/java/org/springframework/data/envers/repository/support/QueryDslRepositoryIntegrationTests.java,,,"['0:', RateLimitError(message='You exceeded your current quota, please check your plan and billing details.', http_status=429, request_id=None)]"
https://github.com/spring-projects/spring-data-envers,spring-data-envers,5637994be37747e82b2d6d5b34555e2bee791fe6,.,org.springframework.data.envers.repository.support.RepositoryIntegrationTests.testLifeCycle,org.springframework.data.envers.repository.support.QueryDslRepositoryIntegrationTests.testWithRevisions,OD-Vic,Accepted,https://github.com/spring-projects/spring-data-envers/pull/226,,od_cl_projects/5637994be37747e82b2d6d5b34555e2bee791fe6/spring-data-envers/src/test/java/org/springframework/data/envers/repository/support/RepositoryIntegrationTests.java,od_cl_projects/5637994be37747e82b2d6d5b34555e2bee791fe6/spring-data-envers/src/test/java/org/springframework/data/envers/repository/support/QueryDslRepositoryIntegrationTests.java,,,"['0:', RateLimitError(message='You exceeded your current quota, please check your plan and billing details.', http_status=429, request_id=None)]"
https://github.com/spring-projects/spring-ws,spring-ws,e8d89c9eb0929dda304174729c9c69fb29f448eb,spring-ws-security,org.springframework.ws.soap.security.wss4j2.callback.SpringSecurityPasswordValidationCallbackHandlerTest.testHandleUsernameTokenPrincipal,org.springframework.ws.soap.security.xwss.callback.SpringDigestPasswordValidationCallbackHandlerTest.testAuthenticateUserDigestUserNotFound,OD;UD,Accepted,https://github.com/spring-projects/spring-ws/pull/1165,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/51,od_cl_projects/e8d89c9eb0929dda304174729c9c69fb29f448eb/spring-ws/spring-ws-security/src/test/java/org/springframework/ws/soap/security/wss4j2/callback/SpringSecurityPasswordValidationCallbackHandlerTest.java,od_cl_projects/e8d89c9eb0929dda304174729c9c69fb29f448eb/spring-ws/spring-ws-security/src/test/java/org/springframework/ws/soap/security/xwss/callback/SpringDigestPasswordValidationCallbackHandlerTest.java,,,"['0:', RateLimitError(message='You exceeded your current quota, please check your plan and billing details.', http_status=429, request_id=None)]"
https://github.com/spring-projects/spring-ws,spring-ws,e8d89c9eb0929dda304174729c9c69fb29f448eb,spring-ws-security,org.springframework.ws.soap.security.wss4j2.callback.SpringSecurityPasswordValidationCallbackHandlerTest.testHandleUsernameTokenPrincipal,org.springframework.ws.soap.security.xwss.callback.SpringDigestPasswordValidationCallbackHandlerTest.testAuthenticateUserDigestValidInvalid,OD;UD,Accepted,https://github.com/spring-projects/spring-ws/pull/1165,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/51,od_cl_projects/e8d89c9eb0929dda304174729c9c69fb29f448eb/spring-ws/spring-ws-security/src/test/java/org/springframework/ws/soap/security/wss4j2/callback/SpringSecurityPasswordValidationCallbackHandlerTest.java,od_cl_projects/e8d89c9eb0929dda304174729c9c69fb29f448eb/spring-ws/spring-ws-security/src/test/java/org/springframework/ws/soap/security/xwss/callback/SpringDigestPasswordValidationCallbackHandlerTest.java,,,"['0:', RateLimitError(message='You exceeded your current quota, please check your plan and billing details.', http_status=429, request_id=None)]"
https://github.com/Thomas-S-B/visualee,visualee,88732d9dbe5031dad9c9f85a4c4b35e5f1551f95,.,de.strullerbaumann.visualee.filter.entity.SourcecodeFilterTest.testIsOkIncludeTrue,de.strullerbaumann.visualee.dependency.boundary.DependencyContainerTest.testFindAllDependenciesWith,OD,Opened,https://github.com/Thomas-S-B/visualee/pull/8,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/100,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/filter/entity/SourcecodeFilterTest.java,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/dependency/boundary/DependencyContainerTest.java,,,"['0:', RateLimitError(message='You exceeded your current quota, please check your plan and billing details.', http_status=429, request_id=None)]"
https://github.com/Thomas-S-B/visualee,visualee,88732d9dbe5031dad9c9f85a4c4b35e5f1551f95,.,de.strullerbaumann.visualee.filter.entity.SourcecodeFilterTest.testIsOkIncludeTrue,de.strullerbaumann.visualee.dependency.boundary.DependencyContainerTest.testGetRelevantClassesDirectlyConnected,OD,Opened,https://github.com/Thomas-S-B/visualee/pull/8,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/100,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/filter/entity/SourcecodeFilterTest.java,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/dependency/boundary/DependencyContainerTest.java,,,"['0:', RateLimitError(message='You exceeded your current quota, please check your plan and billing details.', http_status=429, request_id=None)]"
https://github.com/Thomas-S-B/visualee,visualee,88732d9dbe5031dad9c9f85a4c4b35e5f1551f95,.,de.strullerbaumann.visualee.filter.entity.SourcecodeFilterTest.testIsOkIncludeTrue,de.strullerbaumann.visualee.dependency.boundary.DependencyContainerTest.testGetRelevantClassesFilter,OD,Opened,https://github.com/Thomas-S-B/visualee/pull/8,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/100,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/filter/entity/SourcecodeFilterTest.java,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/dependency/boundary/DependencyContainerTest.java,,,"['0:', RateLimitError(message='You exceeded your current quota, please check your plan and billing details.', http_status=429, request_id=None)]"
https://github.com/Thomas-S-B/visualee,visualee,88732d9dbe5031dad9c9f85a4c4b35e5f1551f95,.,de.strullerbaumann.visualee.filter.entity.SourcecodeFilterTest.testIsOkIncludeTrue,de.strullerbaumann.visualee.examiner.cdi.ExaminerEJBTest.testFindAndSetAttributesEJBSetterWithAnnotations,OD,Opened,https://github.com/Thomas-S-B/visualee/pull/8,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/100,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/filter/entity/SourcecodeFilterTest.java,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/examiner/cdi/ExaminerEJBTest.java,,,"['0:', RateLimitError(message='You exceeded your current quota, please check your plan and billing details.', http_status=429, request_id=None)]"
https://github.com/Thomas-S-B/visualee,visualee,88732d9dbe5031dad9c9f85a4c4b35e5f1551f95,.,de.strullerbaumann.visualee.filter.entity.SourcecodeFilterTest.testIsOkIncludeTrue,de.strullerbaumann.visualee.examiner.cdi.ExaminerEJBTest.testFindAndSetAttributesEJBWithParameter,OD,Opened,https://github.com/Thomas-S-B/visualee/pull/8,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/100,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/filter/entity/SourcecodeFilterTest.java,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/examiner/cdi/ExaminerEJBTest.java,,,"['0:', RateLimitError(message='You exceeded your current quota, please check your plan and billing details.', http_status=429, request_id=None)]"
https://github.com/Thomas-S-B/visualee,visualee,88732d9dbe5031dad9c9f85a4c4b35e5f1551f95,.,de.strullerbaumann.visualee.filter.entity.SourcecodeFilterTest.testIsOkIncludeTrue,de.strullerbaumann.visualee.examiner.cdi.ExaminerEJBTest.testFindAndSetAttributesSetEJB,OD,Opened,https://github.com/Thomas-S-B/visualee/pull/8,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/100,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/filter/entity/SourcecodeFilterTest.java,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/examiner/cdi/ExaminerEJBTest.java,,,"['0:', RateLimitError(message='You exceeded your current quota, please check your plan and billing details.', http_status=429, request_id=None)]"
https://github.com/Thomas-S-B/visualee,visualee,88732d9dbe5031dad9c9f85a4c4b35e5f1551f95,.,de.strullerbaumann.visualee.filter.entity.SourcecodeFilterTest.testIsOkIncludeTrue,de.strullerbaumann.visualee.examiner.cdi.ExaminerEJBTest.testFindAndSetAttributesSetEJBPackageView,OD,Opened,https://github.com/Thomas-S-B/visualee/pull/8,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/100,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/filter/entity/SourcecodeFilterTest.java,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/examiner/cdi/ExaminerEJBTest.java,,,"['0:', RateLimitError(message='You exceeded your current quota, please check your plan and billing details.', http_status=429, request_id=None)]"
https://github.com/Thomas-S-B/visualee,visualee,88732d9dbe5031dad9c9f85a4c4b35e5f1551f95,.,de.strullerbaumann.visualee.filter.entity.SourcecodeFilterTest.testIsOkIncludeTrue,de.strullerbaumann.visualee.examiner.cdi.ExaminerEventTest.testFindAndSetAttributesSetInstance,OD,Opened,https://github.com/Thomas-S-B/visualee/pull/8,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/100,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/filter/entity/SourcecodeFilterTest.java,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/examiner/cdi/ExaminerEventTest.java,,,"['0:', RateLimitError(message='You exceeded your current quota, please check your plan and billing details.', http_status=429, request_id=None)]"
https://github.com/Thomas-S-B/visualee,visualee,88732d9dbe5031dad9c9f85a4c4b35e5f1551f95,.,de.strullerbaumann.visualee.filter.entity.SourcecodeFilterTest.testIsOkIncludeTrue,de.strullerbaumann.visualee.examiner.cdi.ExaminerEventTest.testFindEvents,OD,Opened,https://github.com/Thomas-S-B/visualee/pull/8,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/100,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/filter/entity/SourcecodeFilterTest.java,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/examiner/cdi/ExaminerEventTest.java,,,"['0:', RateLimitError(message='You exceeded your current quota, please check your plan and billing details.', http_status=429, request_id=None)]"
https://github.com/Thomas-S-B/visualee,visualee,88732d9dbe5031dad9c9f85a4c4b35e5f1551f95,.,de.strullerbaumann.visualee.filter.entity.SourcecodeFilterTest.testIsOkIncludeTrue,de.strullerbaumann.visualee.examiner.cdi.ExaminerInjectTest.testFindAndSetAttributesInjectSetterWithAnnotations,OD,Opened,https://github.com/Thomas-S-B/visualee/pull/8,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/100,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/filter/entity/SourcecodeFilterTest.java,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/examiner/cdi/ExaminerInjectTest.java,,,"['0:', RateLimitError(message='You exceeded your current quota, please check your plan and billing details.', http_status=429, request_id=None)]"
https://github.com/Thomas-S-B/visualee,visualee,88732d9dbe5031dad9c9f85a4c4b35e5f1551f95,.,de.strullerbaumann.visualee.filter.entity.SourcecodeFilterTest.testIsOkIncludeTrue,de.strullerbaumann.visualee.examiner.cdi.ExaminerInjectTest.testFindAndSetAttributesSetInject,OD,Opened,https://github.com/Thomas-S-B/visualee/pull/8,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/100,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/filter/entity/SourcecodeFilterTest.java,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/examiner/cdi/ExaminerInjectTest.java,,,"['0:', RateLimitError(message='You exceeded your current quota, please check your plan and billing details.', http_status=429, request_id=None)]"
https://github.com/Thomas-S-B/visualee,visualee,88732d9dbe5031dad9c9f85a4c4b35e5f1551f95,.,de.strullerbaumann.visualee.filter.entity.SourcecodeFilterTest.testIsOkIncludeTrue,de.strullerbaumann.visualee.examiner.cdi.ExaminerInjectTest.testFindEventNamedClass,OD,Opened,https://github.com/Thomas-S-B/visualee/pull/8,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/100,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/filter/entity/SourcecodeFilterTest.java,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/examiner/cdi/ExaminerInjectTest.java,,,"['0:', RateLimitError(message='You exceeded your current quota, please check your plan and billing details.', http_status=429, request_id=None)]"
https://github.com/Thomas-S-B/visualee,visualee,88732d9dbe5031dad9c9f85a4c4b35e5f1551f95,.,de.strullerbaumann.visualee.filter.entity.SourcecodeFilterTest.testIsOkIncludeTrue,de.strullerbaumann.visualee.examiner.cdi.ExaminerInstanceTest.testFindAndSetAttributesSetInstance,OD,Opened,https://github.com/Thomas-S-B/visualee/pull/8,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/100,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/filter/entity/SourcecodeFilterTest.java,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/examiner/cdi/ExaminerInstanceTest.java,,,"['0:', RateLimitError(message='You exceeded your current quota, please check your plan and billing details.', http_status=429, request_id=None)]"
